form_field, field_value
1,2
2,2
3,3
4,3
5,2
6,3
7,3
8,1
9,2
10,3
11,2
12,2
13,2
14,3
15,3
16,2
17,3
18,3
19,3
20,2
21,1
22,2
23,2
24,4
25,3
26,3
27,2
28,4
29,2
30,2
31,3
32,2
33,2
34,2
35,3
36,2
37,1
38,3
39,2
40,4

id,X,Y,Exploit,Replenishment Rate,Rewarding
0,729,600,1,4,false
1,521,600,48,4,true
2,375,454,59,4,true
3,375,246,1,4,false
4,521,100,39,4,true
5,729,100,2,4,false
6,875,246,29,4,true
7,875,454,1,4,false
-1,-1,-1,-1,13245,false
0,729,600,1,2,false
1,521,600,2,2,false
2,375,454,75,8,true
3,375,246,41,2,true
4,521,100,2,2,false
5,729,100,1,2,true
6,875,246,3,2,false
7,875,454,56,8,true
-1,-1,-1,-1,10941,false
0,729,600,42,2,true
1,521,600,2,2,false
2,375,454,2,2,false
3,375,246,41,4,true
4,521,100,14,8,true
5,729,100,2,2,false
6,875,246,70,16,true
7,875,454,2,2,false
-1,-1,-1,-1,13428,false

Normals
-2.196180854129874
-7.2245747873866755
-6.519908089548796

id, exploit, reward, time
2,27,55,3:5.490
2,28,50,3:6.670
2,29,44,3:8.190
2,30,40,3:9.490
2,31,36,3:10.860
2,32,32,3:12.210
2,33,29,3:13.650
2,34,24,3:14.810
2,35,20,3:16.230
2,36,17,3:17.510
2,37,15,3:18.540
2,38,13,3:19.720
2,39,11,3:21.260
2,40,9,3:22.590
2,41,8,3:24.20
2,42,7,3:25.460
2,43,6,3:26.760
2,44,5,3:28.260
2,45,4,3:29.850
2,46,3,3:31.150
2,47,2,3:32.150
2,48,1,3:33.940
2,49,0,3:34.940
1,34,149,3:39.130
1,35,135,3:40.450
1,36,121,3:42.20
1,37,106,3:43.190
1,38,94,3:44.790
4,27,186,3:49.670
4,28,168,3:51.160
4,29,146,3:52.650
4,30,129,3:54.140
4,31,115,3:55.610
4,32,103,3:56.940
6,19,182,4:1.10
6,20,162,4:2.210
6,21,147,4:3.450
6,22,130,4:4.760
6,23,119,4:6.150
6,24,114,4:7.520
6,25,100,4:9.150
6,26,92,4:10.660
6,27,81,4:12.10
6,28,74,4:13.20
6,29,69,4:14.600
1,39,144,4:19.430
1,40,124,4:20.920
1,41,115,4:22.300
1,42,105,4:23.840
1,43,95,4:25.100
1,44,86,4:26.600
1,45,73,4:28.60
1,46,66,4:29.330
1,47,58,4:30.640
1,48,51,4:31.890
2,50,115,4:35.30
2,51,104,4:36.380
2,52,91,4:37.680
2,53,84,4:39.50
2,54,76,4:40.210
2,55,69,4:41.520
2,56,61,4:42.850
2,57,54,4:44.180
2,58,47,4:45.500
2,59,42,4:46.750
4,33,178,4:50.980
4,34,151,4:52.220
4,35,139,4:53.660
4,36,123,4:54.980
4,37,111,4:56.20
4,38,97,4:57.380
4,39,89,4:58.830
-1,-1,13245,undefined
3,1,55,0:5.60
4,1,0,0:8.780
5,1,56,0:11.760
6,1,0,0:14.870
7,1,71,0:17.990
0,1,0,0:21.300
1,1,0,0:24.970
2,1,78,0:28.460
4,2,0,0:33.640
3,2,57,0:36.920
2,2,77,0:39.580
2,3,72,0:40.950
2,4,63,0:42.410
2,5,56,0:43.900
2,6,48,0:45.290
2,7,44,0:46.310
2,8,39,0:47.610
2,9,33,0:49.370
2,10,29,0:50.800
2,11,26,0:51.960
2,12,22,0:53.310
2,13,19,0:54.580
2,14,16,0:55.920
2,15,13,0:57.50
2,16,11,0:58.320
2,17,9,0:59.780
2,18,8,1:1.90
3,3,87,1:4.220
3,4,79,1:5.300
3,5,67,1:6.310
3,6,61,1:7.660
3,7,54,1:9.170
3,8,48,1:10.700
3,9,43,1:11.710
3,10,38,1:13.20
3,11,33,1:14.470
3,12,30,1:15.940
3,13,26,1:17.60
3,14,23,1:18.290
3,15,20,1:19.440
3,16,18,1:20.940
6,2,0,1:25.490
7,2,184,1:28.740
7,3,170,1:29.860
7,4,151,1:31.300
7,5,137,1:32.610
7,6,119,1:33.890
7,7,107,1:35.210
7,8,99,1:36.510
7,9,87,1:37.790
7,10,81,1:39.30
7,11,68,1:40.180
7,12,63,1:41.760
7,13,58,1:43.250
7,14,54,1:44.760
7,15,48,1:46.180
7,16,44,1:47.380
7,17,39,1:48.590
7,18,34,1:50.50
7,19,29,1:51.240
7,20,27,1:52.480
7,21,24,1:53.940
7,22,21,1:55.310
7,23,18,1:56.310
7,24,15,1:57.950
1,2,0,2:1.890
2,19,182,2:4.570
2,20,158,2:5.880
2,21,142,2:7.180
2,22,132,2:8.530
2,23,115,2:9.880
2,24,98,2:10.940
2,25,90,2:12.130
2,26,77,2:13.160
2,27,70,2:14.360
2,28,64,2:15.560
2,29,57,2:16.830
2,30,52,2:17.880
2,31,47,2:19.120
2,32,42,2:20.440
2,33,36,2:21.660
2,34,31,2:22.900
2,35,27,2:23.920
2,36,24,2:25.280
2,37,20,2:26.700
2,38,17,2:28.200
3,17,99,2:30.920
3,18,92,2:32.200
3,19,81,2:33.520
3,20,76,2:34.540
3,21,69,2:35.580
3,22,59,2:36.950
3,23,52,2:38.350
3,24,46,2:39.910
3,25,40,2:41.390
3,26,35,2:42.700
3,27,31,2:44.140
3,28,27,2:45.550
3,29,24,2:46.870
3,30,21,2:48.250
3,31,18,2:49.610
3,32,15,2:50.820
3,33,13,2:52.330
3,34,11,2:53.550
3,35,9,2:55.240
2,39,147,2:58.340
2,40,136,2:59.740
2,41,122,3:1.110
2,42,112,3:2.590
2,43,98,3:3.880
2,44,87,3:5.140
2,45,75,3:6.490
2,46,67,3:7.900
2,47,60,3:9.20
2,48,53,3:10.430
2,49,49,3:11.790
2,50,45,3:12.870
2,51,39,3:14.190
2,52,34,3:15.550
2,53,31,3:16.920
2,54,27,3:18.220
2,55,24,3:19.410
2,56,20,3:20.680
2,57,17,3:21.940
2,58,15,3:22.980
2,59,13,3:24.190
2,60,12,3:25.320
2,61,10,3:26.510
2,62,9,3:27.700
7,25,186,3:33.970
7,26,162,3:35.370
7,27,145,3:36.370
7,28,135,3:37.620
7,29,118,3:39.40
7,30,105,3:40.590
7,31,96,3:42.50
7,32,85,3:43.650
7,33,75,3:45.60
7,34,67,3:46.520
7,35,60,3:48.0
7,36,55,3:49.140
7,37,50,3:50.630
7,38,44,3:51.780
7,39,39,3:53.320
7,40,34,3:54.750
7,41,31,3:55.830
7,42,26,3:57.420
7,43,22,3:58.800
7,44,19,4:0.270
7,45,17,4:1.640
7,46,14,4:3.190
7,47,12,4:4.750
7,48,10,4:6.380
6,3,0,4:14.160
3,36,100,4:19.880
3,37,87,4:21.150
3,38,77,4:22.170
3,39,71,4:23.290
3,40,63,4:24.520
3,41,55,4:25.790
2,63,173,4:28.870
2,64,151,4:30.180
2,65,132,4:31.760
2,66,120,4:33.170
2,67,110,4:34.180
2,68,98,4:35.430
2,69,88,4:37.10
2,70,82,4:38.480
2,71,73,4:39.950
2,72,66,4:41.190
2,73,60,4:42.930
2,74,55,4:43.940
2,75,46,4:45.270
7,49,148,4:49.800
7,50,130,4:51.110
7,51,117,4:52.200
7,52,103,4:53.480
7,53,92,4:55.10
7,54,83,4:56.190
7,55,78,4:57.250
7,56,69,4:58.880
-1,-1,10941,undefined
1,1,0,0:4.160
0,1,58,0:7.970
7,1,0,0:12.600
6,1,71,0:15.740
5,1,0,0:19.70
4,1,69,0:22.0
3,1,66,0:25.320
2,1,0,0:28.500
0,2,57,0:32.680
0,3,52,0:34.30
0,4,46,0:35.440
0,5,40,0:36.650
0,6,35,0:37.970
0,7,31,0:39.240
0,8,27,0:40.420
0,9,24,0:41.710
0,10,21,0:42.910
0,11,19,0:44.220
0,12,17,0:45.450
0,13,14,0:46.580
6,2,176,0:50.890
6,3,163,0:52.380
6,4,149,0:53.830
6,5,133,0:54.840
6,6,122,0:56.270
6,7,109,0:57.590
6,8,96,0:59.0
6,9,85,1:0.350
6,10,75,1:1.690
6,11,70,1:3.170
6,12,64,1:4.630
6,13,58,1:5.640
6,14,53,1:7.220
6,15,48,1:8.510
6,16,43,1:9.890
3,2,152,1:14.580
3,3,143,1:15.860
3,4,130,1:17.310
3,5,118,1:18.680
3,6,106,1:19.960
3,7,95,1:21.180
3,8,87,1:22.550
3,9,74,1:24.50
3,10,67,1:25.530
3,11,60,1:26.830
3,12,51,1:28.200
3,13,43,1:30.40
3,14,38,1:31.420
0,14,64,1:37.290
0,15,57,1:38.560
0,16,52,1:39.780
0,17,44,1:40.930
0,18,39,1:41.950
0,19,35,1:43.400
6,17,178,1:47.320
6,18,157,1:48.740
6,19,145,1:50.50
6,20,131,1:51.420
6,21,120,1:52.730
6,22,110,1:53.890
6,23,102,1:55.70
6,24,91,1:56.210
6,25,82,1:57.390
6,26,76,1:58.580
6,27,66,1:59.690
6,28,59,2:0.920
6,29,52,2:2.120
6,30,46,2:3.250
3,15,112,2:7.820
3,16,105,2:8.830
3,17,95,2:10.530
3,18,85,2:11.760
3,19,77,2:12.990
3,20,69,2:14.250
3,21,64,2:15.680
2,2,0,2:18.330
1,2,0,2:21.780
0,20,70,2:24.740
0,21,60,2:26.80
0,22,55,2:27.250
0,23,48,2:28.560
0,24,42,2:30.70
0,25,36,2:31.430
0,26,31,2:32.430
0,27,27,2:33.890
0,28,24,2:35.270
0,29,21,2:36.430
0,30,19,2:37.650
0,31,17,2:38.910
0,32,15,2:40.60
6,31,183,2:43.870
6,32,164,2:45.220
6,33,148,2:47.200
6,34,132,2:49.200
6,35,117,2:50.550
6,36,104,2:51.830
6,37,91,2:53.10
6,38,77,2:54.660
6,39,69,2:55.850
6,40,60,2:56.970
6,41,54,2:58.250
6,42,48,2:59.560
6,43,44,3:0.760
6,44,38,3:1.820
6,45,34,3:2.940
6,46,30,3:3.940
6,47,27,3:5.590
6,48,23,3:7.290
6,49,19,3:8.660
3,22,185,3:13.50
3,23,167,3:14.490
3,24,151,3:15.850
3,25,131,3:17.290
3,26,118,3:18.330
3,27,108,3:19.880
3,28,94,3:21.500
3,29,85,3:22.700
3,30,78,3:24.0
3,31,68,3:25.280
3,32,61,3:26.540
3,33,51,3:27.600
3,34,46,3:28.700
3,35,42,3:29.710
3,36,37,3:30.740
3,37,32,3:32.320
3,38,27,3:33.780
3,39,23,3:35.110
0,33,75,3:39.350
0,34,69,3:40.720
0,35,59,3:42.100
0,36,52,3:43.390
0,37,44,3:44.790
0,38,38,3:46.190
0,39,32,3:47.540
3,40,50,3:52.260
3,41,44,3:53.750
6,50,180,3:58.300
6,51,159,3:59.320
6,52,145,4:0.440
6,53,134,4:1.870
6,54,116,4:3.480
6,55,105,4:4.760
6,56,95,4:6.30
6,57,84,4:7.410
6,58,73,4:8.610
6,59,66,4:9.750
5,2,0,4:13.110
4,2,183,4:15.920
4,3,165,4:17.280
4,4,154,4:18.700
4,5,140,4:20.220
4,6,125,4:21.440
4,7,112,4:22.730
4,8,97,4:23.950
4,9,88,4:25.390
4,10,78,4:26.750
4,11,73,4:28.150
4,12,66,4:29.590
4,13,61,4:30.740
4,14,53,4:32.10
0,40,76,4:36.990
0,41,67,4:38.50
0,42,60,4:39.290
7,2,0,4:42.740
6,60,174,4:46.290
6,61,160,4:47.630
6,62,148,4:48.980
6,63,131,4:50.230
6,64,116,4:51.390
6,65,104,4:52.830
6,66,94,4:54.220
6,67,84,4:55.390
6,68,73,4:56.720
6,69,67,4:57.910
6,70,60,4:59.190
-1,-1,13428,undefined

difficulty
2
3
7
