form_field, field_value
1,4
2,4
3,1
4,1
5,4
6,1
7,2
8,3
9,3
10,3
11,4
12,1
13,1
14,1
15,1
16,4
17,1
18,1
19,4
20,4
21,4
22,1
23,3
24,1
25,2
26,4
27,4
28,1
29,1
30,3
31,1
32,2
33,4
34,2
35,2
36,3
37,3
38,1
39,4
40,1

id,X,Y,Exploit,Replenishment Rate,Rewarding
0,729,600,0,4,false
1,521,600,34,4,true
2,375,454,31,4,true
3,375,246,1,4,false
4,521,100,32,4,true
5,729,100,1,4,false
6,875,246,28,4,true
7,875,454,1,4,false
-2,-1,-1,-1,11489,false
0,729,600,1,2,false
1,521,600,2,2,false
2,375,454,44,8,true
3,375,246,21,2,true
4,521,100,2,2,false
5,729,100,9,2,true
6,875,246,1,2,false
7,875,454,43,8,true
-2,-1,-1,-1,11364,false
0,729,600,17,2,true
1,521,600,2,2,false
2,375,454,1,2,false
3,375,246,30,4,true
4,521,100,41,8,true
5,729,100,1,2,false
6,875,246,45,16,true
7,875,454,1,2,false
-2,-1,-1,-1,15927,false

Normals
2.1973362742570384
4.132001674878986
1.6933595877923349

id, exploit, reward, time
2,14,88,1:11.270
2,15,77,1:12.650
2,16,68,1:14.370
2,17,62,1:15.760
2,18,55,1:17.180
2,19,48,1:20.880
7,11,175,1:26.520
7,12,158,1:27.820
7,13,142,1:29.730
7,14,129,1:31.330
7,15,112,1:33.230
7,16,100,1:35.730
7,17,89,1:37.630
7,18,80,1:38.970
7,19,70,1:40.330
7,20,64,1:41.740
7,21,55,1:43.400
7,22,49,1:44.690
4,1,0,1:51.220
4,2,0,1:53.220
1,1,0,2:4.50
3,1,172,2:9.540
3,2,157,2:11.80
3,3,137,2:12.550
3,4,123,2:14.10
3,5,112,2:15.450
3,6,98,2:16.950
3,7,89,2:18.390
3,8,81,2:19.770
3,9,74,2:21.600
3,10,65,2:23.140
3,11,56,2:24.600
3,12,52,2:26.60
2,20,174,2:29.230
2,21,149,2:30.580
2,22,129,2:32.280
2,23,117,2:33.910
2,24,107,2:35.300
2,25,95,2:36.590
2,26,83,2:37.930
2,27,73,2:39.330
2,28,65,2:40.670
2,29,56,2:42.30
7,23,179,2:47.890
7,24,163,2:48.950
7,25,149,2:50.240
7,26,136,2:52.100
7,27,120,2:53.100
7,28,109,2:54.650
2,30,94,3:1.760
2,31,81,3:3.350
2,32,71,3:4.760
2,33,62,3:8.240
3,13,86,3:12.60
3,14,72,3:13.940
3,15,65,3:15.990
7,29,155,3:25.350
7,30,142,3:26.860
7,31,128,3:28.270
7,32,110,3:32.670
2,34,109,3:36.760
2,35,97,3:38.200
3,16,73,3:41.860
3,17,64,3:43.900
3,18,55,3:45.250
7,33,139,3:49.880
7,34,121,3:51.230
7,35,114,3:52.920
2,36,129,3:57.150
2,37,119,3:58.820
2,38,103,4:0.260
3,19,60,4:3.310
3,20,51,4:6.180
7,36,137,4:10.440
7,37,124,4:11.860
7,38,112,4:13.770
1,2,0,4:17.210
0,1,0,4:20.110
2,39,127,4:24.10
2,40,115,4:25.280
2,41,103,4:27.170
7,39,117,4:32.690
7,40,104,4:34.200
7,41,95,4:35.550
7,42,87,4:38.340
2,42,121,4:43.800
2,43,109,4:45.140
2,44,98,4:46.420
3,21,67,4:51.420
6,1,0,4:56.110
7,43,107,4:58.820
-2,-1,11364,undefined
3,1,63,0:5.10
5,1,0,0:10.150
4,1,67,0:13.510
6,1,93,0:18.350
7,1,0,0:22.110
0,1,70,0:25.590
1,1,0,0:28.940
2,1,0,0:31.950
3,2,69,0:34.910
4,2,82,0:38.370
4,3,69,0:40.530
4,4,61,0:42.740
6,2,152,0:47.10
6,3,129,0:49.280
6,4,111,0:50.680
6,5,96,0:52.930
1,2,0,0:57.890
0,2,73,1:1.660
0,3,67,1:2.950
3,3,95,1:8.360
3,4,83,1:9.540
3,5,73,1:11.90
4,5,115,1:15.360
4,6,102,1:16.680
4,7,91,1:18.40
4,8,82,1:20.350
4,9,74,1:21.720
6,6,181,1:25.770
6,7,162,1:27.30
6,8,147,1:28.370
0,4,83,1:32.730
0,5,74,1:34.960
6,9,164,1:37.980
6,10,144,1:38.990
6,11,134,1:40.220
6,12,123,1:41.450
6,13,108,1:42.680
6,14,98,1:43.870
6,15,89,1:45.20
0,6,78,1:48.390
3,6,139,1:53.780
3,7,127,1:54.900
3,8,109,1:56.300
3,9,96,1:57.370
3,10,85,1:58.790
4,10,170,2:2.180
4,11,159,2:3.720
4,12,140,2:5.30
4,13,118,2:6.330
4,14,109,2:8.220
4,15,97,2:9.580
6,16,184,2:14.240
6,17,163,2:15.650
6,18,148,2:17.50
6,19,134,2:18.440
6,20,116,2:20.210
0,7,104,2:25.150
0,8,93,2:26.500
3,11,134,2:30.630
3,12,120,2:31.810
3,13,103,2:33.380
4,16,159,2:38.130
4,17,146,2:39.430
4,18,131,2:40.600
4,19,117,2:42.50
4,20,108,2:43.750
6,21,172,2:47.290
6,22,155,2:48.540
6,23,140,2:49.860
6,24,123,2:51.220
6,25,111,2:52.650
6,26,94,2:53.990
3,14,122,2:58.280
3,15,111,2:59.680
3,16,102,3:0.960
3,17,91,3:2.690
4,21,171,3:5.690
4,22,152,3:7.40
4,23,133,3:8.530
4,24,119,3:9.880
4,25,111,3:11.730
4,26,95,3:12.800
4,27,86,3:14.200
6,27,175,3:18.140
6,28,157,3:20.540
6,29,143,3:22.110
6,30,125,3:24.10
6,31,108,3:25.430
6,32,97,3:26.930
0,9,148,3:30.890
0,10,133,3:32.150
0,11,126,3:34.640
0,12,115,3:36.180
0,13,104,3:37.510
0,14,96,3:38.890
3,18,161,3:43.600
3,19,146,3:44.820
3,20,129,3:45.850
3,21,112,3:47.650
3,22,100,3:49.190
3,23,91,3:50.610
4,28,175,3:54.10
4,29,156,3:55.270
4,30,144,3:56.750
4,31,129,3:58.20
4,32,117,3:59.310
4,33,101,4:0.570
4,34,91,4:2.490
6,33,184,4:6.700
6,34,161,4:8.210
6,35,141,4:9.430
6,36,121,4:10.710
6,37,108,4:12.0
6,38,99,4:13.270
0,15,122,4:17.930
0,16,111,4:19.40
0,17,99,4:20.320
3,24,134,4:25.370
3,25,125,4:26.950
3,26,109,4:28.20
3,27,99,4:29.330
4,35,181,4:32.310
4,36,156,4:33.390
4,37,144,4:34.640
4,38,124,4:35.910
4,39,110,4:37.80
4,40,97,4:38.580
4,41,86,4:39.850
6,39,182,4:43.920
6,40,165,4:45.70
6,41,153,4:46.440
6,42,137,4:47.700
6,43,124,4:49.100
6,44,112,4:50.420
6,45,100,4:51.630
3,28,141,4:57.0
3,29,119,4:58.200
3,30,105,4:59.550
-2,-1,15927,undefined

difficulty
3
4
4
